Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1772794251.102634,4306,1772794251,102585788,,0.0,-1.0,6.0,33.0,13.0,-2.0
1772794251.1036308,4307,1772794251,103585245,,0.0,-1.0,6.0,33.0,13.0,-2.0
1772794251.1046526,4308,1772794251,104585626,,-1.0,-3.0,8.0,84.0,3.0,-10.0
1772794251.1056733,4309,1772794251,105586199,,0.0,-3.0,4.0,104.0,13.0,-3.0
1772794251.106678,4310,1772794251,106585198,,0.0,-3.0,4.0,104.0,13.0,-3.0
1772794251.1076727,4311,1772794251,107586027,,0.0,-3.0,4.0,104.0,13.0,-3.0
1772794251.1086419,4312,1772794251,108586485,,0.0,-4.0,5.0,126.0,20.0,-12.0
1772794251.1096392,4313,1772794251,109585799,,0.0,-4.0,5.0,126.0,20.0,-12.0
1772794251.110638,4314,1772794251,110585992,,-2.0,-3.0,3.0,127.0,12.0,-12.0
1772794251.1116982,4315,1772794251,111585976,,-2.0,-3.0,3.0,127.0,12.0,-12.0
1772794251.112644,4316,1772794251,112586199,,-3.0,1.0,3.0,151.0,18.0,-9.0
1772794251.1136394,4317,1772794251,113586442,,-1.0,-1.0,8.0,169.0,37.0,-11.0
1772794251.1146376,4318,1772794251,114585158,,-1.0,-1.0,8.0,169.0,37.0,-11.0
1772794251.115644,4319,1772794251,115585836,,-1.0,-1.0,8.0,169.0,37.0,-11.0
1772794251.11664,4320,1772794251,116585450,,-1.0,-1.0,8.0,169.0,37.0,-11.0
1772794251.1176517,4321,1772794251,117586957,,0.0,0.0,10.0,179.0,45.0,-12.0
1772794251.1187634,4322,1772794251,118586498,,-1.0,-1.0,17.0,220.0,43.0,-12.0
1772794251.1196773,4323,1772794251,119586366,,-1.0,-1.0,17.0,220.0,43.0,-12.0
1772794251.120651,4324,1772794251,120587045,,-1.0,-1.0,17.0,223.0,39.0,-12.0
1772794251.1216528,4325,1772794251,121586756,,-1.0,-1.0,17.0,223.0,39.0,-12.0
1772794251.1226606,4326,1772794251,122586884,,-3.0,2.0,20.0,207.0,51.0,-13.0
1772794251.1236641,4327,1772794251,123588513,,-3.0,2.0,20.0,207.0,51.0,-13.0
1772794251.124735,4328,1772794251,124588821,,-3.0,2.0,18.0,184.0,46.0,-5.0
1772794251.1256897,4329,1772794251,125588553,,-3.0,2.0,18.0,184.0,46.0,-5.0
1772794251.126673,4330,1772794251,126588607,,-3.0,1.0,19.0,156.0,35.0,-10.0
1772794251.1276634,4331,1772794251,127588444,,-3.0,1.0,19.0,156.0,35.0,-10.0
1772794251.1286523,4332,1772794251,128587428,,-3.0,1.0,26.0,166.0,17.0,-4.0
1772794251.1296363,4333,1772794251,129585615,,-3.0,1.0,26.0,166.0,17.0,-4.0
1772794251.1306324,4334,1772794251,130584558,,-3.0,1.0,26.0,166.0,17.0,-4.0
1772794251.1316407,4335,1772794251,131584632,,-2.0,0.0,27.0,144.0,13.0,1.0
1772794251.1326818,4336,1772794251,132588455,,-2.0,0.0,27.0,144.0,13.0,1.0
1772794251.1336715,4337,1772794251,133587124,,-1.0,0.0,20.0,119.0,8.0,-1.0
1772794251.13463,4338,1772794251,134585860,,-4.0,1.0,18.0,96.0,-2.0,-5.0
1772794251.135627,4339,1772794251,135584785,,-4.0,1.0,18.0,96.0,-2.0,-5.0
1772794251.1366963,4340,1772794251,136587713,,-1.0,3.0,22.0,84.0,-4.0,-1.0
1772794251.1376455,4341,1772794251,137591375,,-1.0,3.0,22.0,84.0,-4.0,-1.0
1772794251.1386409,4342,1772794251,138589833,,0.0,0.0,17.0,66.0,-8.0,1.0
1772794251.1396363,4343,1772794251,139586853,,-2.0,0.0,19.0,53.0,-17.0,-2.0
1772794251.1407492,4344,1772794251,140585576,,-2.0,0.0,19.0,53.0,-17.0,-2.0
1772794251.1416385,4345,1772794251,141585564,,-2.0,0.0,19.0,53.0,-17.0,-2.0
1772794251.142643,4346,1772794251,142587910,,-1.0,-1.0,20.0,42.0,-5.0,1.0
1772794251.143645,4347,1772794251,143586980,,1.0,1.0,11.0,35.0,-2.0,1.0
1772794251.1446626,4348,1772794251,144586211,,1.0,1.0,11.0,35.0,-2.0,1.0
1772794251.1456459,4349,1772794251,145586969,,1.0,1.0,11.0,35.0,-2.0,1.0
1772794251.1466537,4350,1772794251,146586222,,1.0,1.0,11.0,35.0,-2.0,1.0
1772794251.1476488,4351,1772794251,147587661,,-1.0,0.0,16.0,32.0,-4.0,-3.0
1772794251.1486456,4352,1772794251,148587397,,-1.0,2.0,13.0,47.0,10.0,-3.0
1772794251.1496532,4353,1772794251,149586998,,-1.0,2.0,13.0,47.0,10.0,-3.0
1772794251.1506546,4354,1772794251,150586951,,-1.0,2.0,13.0,47.0,10.0,-3.0
1772794251.1516504,4355,1772794251,151588403,,1.0,0.0,11.0,53.0,15.0,-1.0
1772794251.1526608,4356,1772794251,152588152,,1.0,-2.0,12.0,94.0,22.0,-4.0
1772794251.1536632,4357,1772794251,153587063,,1.0,-2.0,12.0,94.0,22.0,-4.0
1772794251.1546657,4358,1772794251,154588942,,-4.0,-2.0,12.0,111.0,6.0,-5.0
1772794251.155666,4359,1772794251,155588956,,-6.0,-1.0,7.0,112.0,-2.0,-9.0
1772794251.1566637,4360,1772794251,156587383,,-6.0,-1.0,7.0,112.0,-2.0,-9.0
1772794251.1577156,4361,1772794251,157588216,,-6.0,-1.0,7.0,112.0,-2.0,-9.0
1772794251.158678,4362,1772794251,158589488,,-1.0,0.0,3.0,103.0,16.0,-6.0
1772794251.1596768,4363,1772794251,159589331,,-1.0,1.0,0.0,128.0,14.0,-5.0
1772794251.1607122,4364,1772794251,160588086,,-1.0,1.0,0.0,128.0,14.0,-5.0
1772794251.1617491,4365,1772794251,161588514,,-1.0,1.0,0.0,128.0,14.0,-5.0
1772794251.1626892,4366,1772794251,162590210,,-1.0,-2.0,8.0,137.0,20.0,-4.0
1772794251.163688,4367,1772794251,163588858,,-1.0,-2.0,8.0,137.0,20.0,-4.0
1772794251.1646743,4368,1772794251,164589821,,-2.0,0.0,3.0,153.0,6.0,-2.0
1772794251.1656961,4369,1772794251,165587814,,-2.0,0.0,3.0,153.0,6.0,-2.0
1772794251.1666462,4370,1772794251,166586239,,-2.0,0.0,3.0,153.0,6.0,-2.0
1772794251.1677387,4371,1772794251,167587048,,-3.0,-1.0,5.0,148.0,12.0,-3.0
1772794251.1687014,4372,1772794251,168586578,,-3.0,-1.0,8.0,139.0,20.0,-6.0
1772794251.1696947,4373,1772794251,169585809,,-3.0,-1.0,8.0,139.0,20.0,-6.0
1772794251.1707098,4374,1772794251,170585806,,-3.0,-1.0,6.0,152.0,10.0,-5.0
1772794251.1716723,4375,1772794251,171584012,,-3.0,-1.0,6.0,152.0,10.0,-5.0
1772794251.172719,4376,1772794251,172584008,,-3.0,1.0,-1.0,150.0,11.0,-11.0
1772794251.1738083,4377,1772794251,173586499,,-3.0,1.0,-1.0,150.0,11.0,-11.0
1772794251.1747506,4378,1772794251,174584959,,-1.0,0.0,15.0,130.0,9.0,-6.0
1772794251.1757398,4379,1772794251,175582849,,-1.0,0.0,15.0,130.0,9.0,-6.0
1772794251.1767359,4380,1772794251,176583430,,-1.0,0.0,14.0,115.0,15.0,-7.0
1772794251.177662,4381,1772794251,177583184,,-1.0,0.0,14.0,115.0,15.0,-7.0
1772794251.178671,4382,1772794251,178583764,,-1.0,-2.0,23.0,98.0,23.0,-1.0
1772794251.1796818,4383,1772794251,179583591,,-1.0,-2.0,23.0,98.0,23.0,-1.0
1772794251.1807039,4384,1772794251,180583047,,-1.0,-2.0,23.0,98.0,23.0,-1.0
1772794251.181743,4385,1772794251,181583583,,0.0,1.0,11.0,86.0,20.0,5.0
1772794251.1827543,4386,1772794251,182583663,,0.0,1.0,11.0,86.0,20.0,5.0
1772794251.1837575,4387,1772794251,183584667,,-1.0,3.0,15.0,65.0,8.0,-4.0
1772794251.1846738,4388,1772794251,184584632,,-1.0,-1.0,5.0,20.0,25.0,-10.0
1772794251.1857405,4389,1772794251,185584642,,-1.0,-1.0,5.0,20.0,25.0,-10.0
1772794251.1867437,4390,1772794251,186585405,,-3.0,-1.0,7.0,31.0,23.0,-13.0
1772794251.187774,4391,1772794251,187584971,,-1.0,2.0,-1.0,32.0,16.0,-11.0
1772794251.1887825,4392,1772794251,188584953,,-1.0,2.0,-1.0,32.0,16.0,-11.0
1772794251.189799,4393,1772794251,189585753,,-1.0,2.0,-1.0,32.0,16.0,-11.0
1772794251.190702,4394,1772794251,190585923,,0.0,2.0,7.0,6.0,22.0,-12.0
1772794251.1918323,4395,1772794251,191586500,,-1.0,1.0,2.0,-9.0,22.0,-13.0
1772794251.1928077,4396,1772794251,192599964,,-1.0,1.0,2.0,-9.0,22.0,-13.0
1772794251.1937644,4397,1772794251,193587036,,-1.0,1.0,2.0,-9.0,22.0,-13.0
1772794251.1948352,4398,1772794251,194585914,,-1.0,1.0,2.0,-9.0,22.0,-13.0
1772794251.1958835,4399,1772794251,195593121,,0.0,0.0,8.0,29.0,22.0,-9.0
1772794251.1967688,4400,1772794251,196588953,,-3.0,-1.0,8.0,34.0,8.0,-8.0
1772794251.1977239,4401,1772794251,197587184,,-3.0,-1.0,8.0,34.0,8.0,-8.0
1772794251.198716,4402,1772794251,198587265,,-3.0,-1.0,8.0,34.0,8.0,-8.0
1772794251.1998181,4403,1772794251,199587579,,-1.0,-2.0,4.0,39.0,8.0,-5.0
1772794251.2007937,4404,1772794251,200586714,,0.0,-1.0,9.0,82.0,14.0,-6.0
1772794251.2018263,4405,1772794251,201586351,,0.0,-1.0,9.0,82.0,14.0,-6.0
1772794251.2027667,4406,1772794251,202586078,,0.0,1.0,11.0,106.0,14.0,-6.0
1772794251.2036662,4407,1772794251,203584824,,0.0,1.0,11.0,106.0,14.0,-6.0
1772794251.2047012,4408,1772794251,204584233,,0.0,0.0,1.0,105.0,13.0,-3.0
1772794251.2057397,4409,1772794251,205582995,,0.0,0.0,1.0,105.0,13.0,-3.0
1772794251.2067382,4410,1772794251,206583029,,-3.0,-1.0,11.0,132.0,4.0,-3.0
1772794251.2076344,4411,1772794251,207582266,,-3.0,-1.0,11.0,132.0,4.0,-3.0
1772794251.2086372,4412,1772794251,208582883,,-1.0,0.0,11.0,157.0,8.0,-4.0
1772794251.2097418,4413,1772794251,209569834,,-1.0,0.0,11.0,157.0,8.0,-4.0
1772794251.2107685,4414,1772794251,210584064,,-1.0,0.0,11.0,157.0,8.0,-4.0
1772794251.2117805,4415,1772794251,211590048,,-2.0,2.0,13.0,163.0,11.0,0.0
1772794251.2126987,4416,1772794251,212585636,,0.0,0.0,14.0,185.0,15.0,0.0
1772794251.2136705,4417,1772794251,213584654,,0.0,0.0,14.0,185.0,15.0,0.0
1772794251.2146676,4418,1772794251,214584707,,0.0,0.0,14.0,185.0,15.0,0.0
1772794251.2157648,4419,1772794251,215585755,,-2.0,0.0,12.0,175.0,25.0,-8.0
1772794251.2167609,4420,1772794251,216602536,,-3.0,-1.0,18.0,181.0,18.0,-9.0
1772794251.2177806,4421,1772794251,217586922,,-3.0,-1.0,18.0,181.0,18.0,-9.0
1772794251.218835,4422,1772794251,218586553,,-3.0,0.0,17.0,199.0,29.0,-4.0
1772794251.2198577,4423,1772794251,219586461,,-3.0,0.0,17.0,199.0,29.0,-4.0
1772794251.2208247,4424,1772794251,220587310,,-4.0,1.0,14.0,178.0,22.0,0.0
1772794251.2218037,4425,1772794251,221587699,,-4.0,1.0,14.0,178.0,22.0,0.0
1772794251.2228158,4426,1772794251,222588655,,-1.0,0.0,12.0,145.0,42.0,4.0
1772794251.223814,4427,1772794251,223587800,,-1.0,0.0,12.0,145.0,42.0,4.0
1772794251.2248476,4428,1772794251,224589804,,-1.0,1.0,14.0,138.0,51.0,5.0
1772794251.2258253,4429,1772794251,225588731,,-1.0,1.0,14.0,138.0,51.0,5.0
1772794251.2267513,4430,1772794251,226588891,,-1.0,1.0,14.0,138.0,51.0,5.0
1772794251.227679,4431,1772794251,227590953,,-1.0,0.0,13.0,106.0,47.0,3.0
1772794251.2286644,4432,1772794251,228588851,,-1.0,0.0,13.0,106.0,47.0,3.0
1772794251.2297022,4433,1772794251,229589701,,-3.0,1.0,12.0,117.0,30.0,2.0
1772794251.2306776,4434,1772794251,230589007,,-3.0,1.0,11.0,99.0,32.0,-2.0
1772794251.2316675,4435,1772794251,231589019,,-3.0,1.0,11.0,99.0,32.0,-2.0
1772794251.2326744,4436,1772794251,232589725,,-3.0,2.0,14.0,56.0,31.0,-2.0
1772794251.233671,4437,1772794251,233589113,,-3.0,2.0,14.0,56.0,31.0,-2.0
1772794251.2347045,4438,1772794251,234603200,,-3.0,1.0,15.0,40.0,13.0,-5.0
1772794251.2356508,4439,1772794251,235587574,,-3.0,1.0,15.0,40.0,13.0,-5.0
1772794251.236701,4440,1772794251,236603179,,-2.0,2.0,18.0,33.0,-5.0,-5.0
1772794251.2376487,4441,1772794251,237585745,,-2.0,2.0,18.0,33.0,-5.0,-5.0
1772794251.2386293,4442,1772794251,238584932,,-2.0,1.0,9.0,19.0,2.0,-4.0
1772794251.2396233,4443,1772794251,239585418,,-2.0,1.0,9.0,19.0,2.0,-4.0
1772794251.2406137,4444,1772794251,240583687,,0.0,2.0,14.0,21.0,-16.0,5.0
1772794251.2416148,4445,1772794251,241583163,,0.0,2.0,14.0,21.0,-16.0,5.0
1772794251.2426171,4446,1772794251,242583450,,0.0,2.0,14.0,21.0,-16.0,5.0
1772794251.2436187,4447,1772794251,243584066,,0.0,1.0,7.0,4.0,-19.0,-2.0
1772794251.2446206,4448,1772794251,244583994,,0.0,1.0,7.0,4.0,-19.0,-2.0
1772794251.2456455,4449,1772794251,245590022,,-1.0,-1.0,1.0,-5.0,-14.0,-3.0
1772794251.246643,4450,1772794251,246585335,,-1.0,-1.0,1.0,-5.0,-14.0,-3.0
1772794251.2476246,4451,1772794251,247585946,,0.0,0.0,15.0,41.0,-12.0,1.0
1772794251.2486477,4452,1772794251,248586321,,-1.0,1.0,15.0,55.0,-23.0,4.0
1772794251.2496417,4453,1772794251,249586818,,-1.0,1.0,15.0,55.0,-23.0,4.0
1772794251.2506368,4454,1772794251,250587085,,0.0,-1.0,15.0,81.0,-9.0,-1.0
1772794251.2516806,4455,1772794251,251586494,,0.0,-1.0,15.0,81.0,-9.0,-1.0
1772794251.2526784,4456,1772794251,252587551,,-2.0,-3.0,3.0,67.0,1.0,-7.0
1772794251.2536852,4457,1772794251,253588031,,-2.0,-3.0,3.0,67.0,1.0,-7.0
1772794251.2546477,4458,1772794251,254589931,,-1.0,-1.0,16.0,88.0,-1.0,-9.0
1772794251.2557123,4459,1772794251,255587570,,-1.0,-1.0,16.0,88.0,-1.0,-9.0
1772794251.2566888,4460,1772794251,256587784,,-1.0,-1.0,16.0,88.0,-1.0,-9.0
1772794251.257656,4461,1772794251,257589759,,-2.0,-1.0,12.0,111.0,1.0,-5.0
1772794251.2586894,4462,1772794251,258588516,,-2.0,-1.0,12.0,111.0,1.0,-5.0
1772794251.25967,4463,1772794251,259590466,,0.0,-1.0,5.0,116.0,20.0,2.0
1772794251.2607305,4464,1772794251,260590460,,0.0,-1.0,12.0,148.0,7.0,2.0
1772794251.261691,4465,1772794251,261589853,,0.0,-1.0,12.0,148.0,7.0,2.0
1772794251.2627218,4466,1772794251,262591423,,-2.0,-1.0,14.0,170.0,2.0,0.0
1772794251.2636726,4467,1772794251,263590242,,-2.0,-1.0,14.0,170.0,2.0,0.0
1772794251.2647007,4468,1772794251,264592534,,-2.0,-1.0,10.0,167.0,2.0,2.0
1772794251.2657003,4469,1772794251,265591280,,-2.0,-1.0,10.0,167.0,2.0,2.0
1772794251.2666886,4470,1772794251,266592471,,-1.0,-1.0,14.0,154.0,2.0,-8.0
1772794251.267701,4471,1772794251,267590159,,-1.0,-1.0,14.0,154.0,2.0,-8.0
1772794251.2686908,4472,1772794251,268591747,,-3.0,-1.0,4.0,130.0,14.0,-11.0
1772794251.2696834,4473,1772794251,269590205,,-3.0,-1.0,4.0,130.0,14.0,-11.0
1772794251.2707062,4474,1772794251,270604840,,-3.0,-1.0,4.0,130.0,14.0,-11.0
1772794251.2716932,4475,1772794251,271590299,,-3.0,2.0,13.0,176.0,-22.0,-6.0
1772794251.2727826,4476,1772794251,272587880,,-3.0,2.0,13.0,176.0,-22.0,-6.0
1772794251.273758,4477,1772794251,273588742,,-1.0,1.0,10.0,133.0,-7.0,-7.0
1772794251.2747555,4478,1772794251,274587685,,-1.0,1.0,10.0,133.0,-7.0,-7.0
1772794251.275674,4479,1772794251,275588476,,-2.0,2.0,12.0,125.0,-1.0,-9.0
1772794251.276829,4480,1772794251,276588332,,-3.0,-1.0,2.0,95.0,0.0,-6.0
1772794251.2778528,4481,1772794251,277587456,,-3.0,-1.0,2.0,95.0,0.0,-6.0
1772794251.2788422,4482,1772794251,278588261,,-2.0,1.0,-1.0,73.0,4.0,-4.0
1772794251.279853,4483,1772794251,279586359,,-2.0,1.0,-1.0,73.0,4.0,-4.0
1772794251.2806993,4484,1772794251,280587544,,-1.0,0.0,5.0,42.0,17.0,-4.0
1772794251.281783,4485,1772794251,281586002,,-1.0,0.0,5.0,42.0,17.0,-4.0
1772794251.2828496,4486,1772794251,282604805,,1.0,-1.0,14.0,40.0,9.0,-4.0
1772794251.2838197,4487,1772794251,283585694,,1.0,-1.0,14.0,40.0,9.0,-4.0
1772794251.2848322,4488,1772794251,284587454,,0.0,1.0,10.0,16.0,15.0,-9.0
1772794251.2858322,4489,1772794251,285587137,,0.0,1.0,10.0,16.0,15.0,-9.0
1772794251.2868156,4490,1772794251,286586928,,0.0,1.0,10.0,16.0,15.0,-9.0
1772794251.2877688,4491,1772794251,287593274,,-2.0,2.0,14.0,6.0,5.0,-5.0
1772794251.2888296,4492,1772794251,288589991,,-2.0,2.0,14.0,6.0,5.0,-5.0
1772794251.289855,4493,1772794251,289589555,,-4.0,-1.0,12.0,-10.0,-2.0,-1.0
1772794251.290853,4494,1772794251,290588421,,-4.0,-1.0,12.0,-10.0,-2.0,-1.0
1772794251.2918663,4495,1772794251,291592365,,0.0,-1.0,9.0,-31.0,3.0,1.0
1772794251.2928991,4496,1772794251,292602150,,2.0,-1.0,19.0,-6.0,1.0,0.0
1772794251.293976,4497,1772794251,293591779,,2.0,-1.0,19.0,-6.0,1.0,0.0
1772794251.2948608,4498,1772794251,294591053,,2.0,-1.0,12.0,8.0,-10.0,-2.0
1772794251.2957857,4499,1772794251,295564079,,2.0,-1.0,12.0,8.0,-10.0,-2.0
1772794251.296845,4500,1772794251,296593185,,3.0,-2.0,20.0,33.0,-24.0,-3.0
1772794251.2977893,4501,1772794251,297590348,,1.0,1.0,-2.0,25.0,-37.0,-6.0
1772794251.2987652,4502,1772794251,298588064,,1.0,1.0,-2.0,25.0,-37.0,-6.0
1772794251.2997732,4503,1772794251,299588275,,1.0,1.0,-2.0,25.0,-37.0,-6.0
1772794251.300704,4504,1772794251,300591395,,1.0,0.0,-1.0,34.0,-26.0,-7.0
1772794251.3016784,4505,1772794251,301592641,,0.0,1.0,3.0,59.0,-18.0,-13.0
1772794251.3027444,4506,1772794251,302590508,,0.0,1.0,3.0,59.0,-18.0,-13.0
1772794251.3037448,4507,1772794251,303591080,,0.0,1.0,3.0,59.0,-18.0,-13.0
1772794251.304684,4508,1772794251,304591968,,0.0,1.0,3.0,59.0,-18.0,-13.0
1772794251.305682,4509,1772794251,305592588,,-1.0,2.0,-2.0,70.0,-2.0,-14.0
1772794251.3067067,4510,1772794251,306553633,,-3.0,2.0,5.0,128.0,-18.0,-12.0
1772794251.307669,4511,1772794251,307590156,,-3.0,2.0,5.0,128.0,-18.0,-12.0
1772794251.3086748,4512,1772794251,308590005,,-2.0,1.0,12.0,151.0,8.0,-7.0
1772794251.3097174,4513,1772794251,309587417,,-2.0,1.0,12.0,151.0,8.0,-7.0
1772794251.3106785,4514,1772794251,310587432,,0.0,-1.0,12.0,164.0,20.0,-12.0
1772794251.3116415,4515,1772794251,311586155,,0.0,-1.0,12.0,164.0,20.0,-12.0
1772794251.3126488,4516,1772794251,312585723,,-1.0,-1.0,14.0,164.0,19.0,-15.0
1772794251.3136606,4517,1772794251,313585027,,-1.0,-1.0,15.0,177.0,13.0,-18.0
1772794251.31464,4518,1772794251,314584173,,-1.0,-1.0,15.0,177.0,13.0,-18.0
1772794251.3157775,4519,1772794251,315585149,,-1.0,-1.0,15.0,177.0,13.0,-18.0
1772794251.3166966,4520,1772794251,316586490,,-2.0,1.0,15.0,187.0,-3.0,-12.0
1772794251.3177016,4521,1772794251,317585658,,-3.0,-1.0,10.0,183.0,5.0,-10.0
1772794251.3188775,4522,1772794251,318590051,,-3.0,-1.0,10.0,183.0,5.0,-10.0
1772794251.3198075,4523,1772794251,319586570,,-3.0,-1.0,10.0,183.0,5.0,-10.0
1772794251.3208737,4524,1772794251,320607249,,-1.0,-2.0,14.0,193.0,6.0,-6.0
1772794251.3217118,4525,1772794251,321587048,,-1.0,-2.0,14.0,193.0,6.0,-6.0
1772794251.3228111,4526,1772794251,322587501,,-1.0,-2.0,14.0,193.0,6.0,-6.0
1772794251.3238993,4527,1772794251,323589826,,-1.0,-1.0,21.0,212.0,8.0,-5.0
1772794251.3247633,4528,1772794251,324590195,,-3.0,-1.0,15.0,188.0,1.0,-3.0
1772794251.3258734,4529,1772794251,325589391,,-3.0,-1.0,15.0,188.0,1.0,-3.0
1772794251.3268528,4530,1772794251,326588537,,-3.0,-1.0,15.0,188.0,1.0,-3.0
1772794251.327734,4531,1772794251,327567271,,-2.0,-1.0,19.0,178.0,-8.0,2.0
1772794251.3288112,4532,1772794251,328592444,,-3.0,1.0,20.0,150.0,-21.0,5.0
1772794251.329733,4533,1772794251,329588539,,-3.0,1.0,20.0,150.0,-21.0,5.0
1772794251.330856,4534,1772794251,330589016,,-2.0,1.0,16.0,146.0,-26.0,3.0
1772794251.3318686,4535,1772794251,331588128,,-2.0,1.0,16.0,146.0,-26.0,3.0
1772794251.3327527,4536,1772794251,332590133,,-1.0,1.0,11.0,145.0,-15.0,-1.0
1772794251.3338063,4537,1772794251,333590202,,-1.0,2.0,20.0,147.0,-18.0,-1.0
1772794251.3347511,4538,1772794251,334588889,,-1.0,2.0,20.0,147.0,-18.0,-1.0
1772794251.3356817,4539,1772794251,335588205,,-1.0,2.0,20.0,147.0,-18.0,-1.0
1772794251.3366659,4540,1772794251,336588093,,-1.0,2.0,20.0,147.0,-18.0,-1.0
1772794251.3376615,4541,1772794251,337589038,,-2.0,0.0,25.0,123.0,-6.0,4.0
1772794251.3386745,4542,1772794251,338588494,,-2.0,0.0,25.0,106.0,0.0,1.0
1772794251.3396537,4543,1772794251,339588095,,-2.0,0.0,25.0,106.0,0.0,1.0
1772794251.3406754,4544,1772794251,340588563,,-2.0,0.0,25.0,106.0,0.0,1.0
1772794251.3416722,4545,1772794251,341578944,,-3.0,1.0,16.0,87.0,3.0,-1.0
1772794251.3426743,4546,1772794251,342593527,,0.0,1.0,19.0,67.0,3.0,-1.0
1772794251.3436754,4547,1772794251,343590706,,0.0,1.0,19.0,67.0,3.0,-1.0
1772794251.344662,4548,1772794251,344591089,,0.0,0.0,15.0,39.0,13.0,-1.0
1772794251.3456607,4549,1772794251,345588593,,0.0,0.0,15.0,39.0,13.0,-1.0
1772794251.346656,4550,1772794251,346588813,,-3.0,0.0,13.0,23.0,-3.0,-4.0
1772794251.3476467,4551,1772794251,347587495,,-3.0,0.0,13.0,23.0,-3.0,-4.0
1772794251.3486474,4552,1772794251,348586992,,-1.0,2.0,8.0,4.0,-5.0,-3.0
1772794251.349628,4553,1772794251,349586197,,-2.0,0.0,18.0,30.0,-23.0,-12.0
1772794251.3506346,4554,1772794251,350584722,,-2.0,0.0,18.0,30.0,-23.0,-12.0
1772794251.3516285,4555,1772794251,351584396,,-2.0,0.0,18.0,30.0,-23.0,-12.0
1772794251.35265,4556,1772794251,352585432,,0.0,-1.0,15.0,9.0,-19.0,-4.0
1772794251.3536391,4557,1772794251,353584821,,0.0,-1.0,15.0,9.0,-19.0,-4.0
1772794251.3546283,4558,1772794251,354586159,,0.0,-1.0,19.0,42.0,-21.0,-10.0
1772794251.3556457,4559,1772794251,355587580,,0.0,-1.0,19.0,42.0,-21.0,-10.0
1772794251.356638,4560,1772794251,356585796,,0.0,-1.0,19.0,42.0,-21.0,-10.0
1772794251.3576365,4561,1772794251,357586693,,-3.0,-1.0,9.0,34.0,-33.0,-14.0
1772794251.358632,4562,1772794251,358585781,,-3.0,-1.0,9.0,34.0,-33.0,-14.0
1772794251.359635,4563,1772794251,359587207,,-3.0,-1.0,11.0,46.0,-43.0,-8.0
1772794251.3606443,4564,1772794251,360585753,,-3.0,-1.0,11.0,46.0,-43.0,-8.0
1772794251.3616493,4565,1772794251,361587476,,-4.0,-2.0,13.0,56.0,-43.0,-6.0
1772794251.3626401,4566,1772794251,362587806,,-3.0,-2.0,7.0,54.0,-32.0,-8.0
1772794251.3636577,4567,1772794251,363587365,,-3.0,-2.0,7.0,54.0,-32.0,-8.0
