Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1772794195.4033916,42431,1772794195,403269670,,0.0,1.0,2.0,0.0,21.0,3.0
1772794195.4044101,42432,1772794195,404264984,,0.0,2.0,2.0,7.0,18.0,3.0
1772794195.4055307,42433,1772794195,405262976,,0.0,2.0,2.0,7.0,18.0,3.0
1772794195.4064245,42434,1772794195,406264714,,-3.0,0.0,-3.0,8.0,4.0,-1.0
1772794195.4074225,42435,1772794195,407263351,,-3.0,0.0,-3.0,8.0,4.0,-1.0
1772794195.4085217,42436,1772794195,408263720,,-1.0,-1.0,-2.0,-4.0,17.0,-3.0
1772794195.4094145,42437,1772794195,409261847,,-1.0,-1.0,-2.0,-4.0,17.0,-3.0
1772794195.410395,42438,1772794195,410263977,,-1.0,-3.0,8.0,2.0,3.0,-6.0
1772794195.4118416,42439,1772794195,411374813,,-1.0,-3.0,8.0,2.0,3.0,-6.0
1772794195.4124408,42440,1772794195,412308990,,-2.0,-1.0,3.0,-5.0,2.0,-5.0
1772794195.4134161,42441,1772794195,413263208,,-1.0,0.0,3.0,10.0,-5.0,-2.0
1772794195.4144166,42442,1772794195,414259465,,-1.0,0.0,3.0,10.0,-5.0,-2.0
1772794195.4153864,42443,1772794195,415258854,,-1.0,0.0,3.0,10.0,-5.0,-2.0
1772794195.4164157,42444,1772794195,416263403,,0.0,2.0,-4.0,13.0,-2.0,3.0
1772794195.417371,42445,1772794195,417259255,,0.0,2.0,-4.0,13.0,-2.0,3.0
1772794195.418414,42446,1772794195,418262325,,6.0,0.0,-1.0,18.0,18.0,0.0
1772794195.4194236,42447,1772794195,419259688,,6.0,0.0,-1.0,18.0,18.0,0.0
1772794195.420434,42448,1772794195,420263055,,2.0,-1.0,-2.0,-7.0,15.0,-5.0
1772794195.421418,42449,1772794195,421259267,,2.0,-1.0,-2.0,-7.0,15.0,-5.0
1772794195.4224513,42450,1772794195,422264588,,1.0,-2.0,7.0,25.0,8.0,-1.0
1772794195.42345,42451,1772794195,423261100,,1.0,-2.0,7.0,25.0,8.0,-1.0
1772794195.4244142,42452,1772794195,424263447,,0.0,-1.0,1.0,19.0,-1.0,1.0
1772794195.4254608,42453,1772794195,425263799,,1.0,1.0,4.0,-1.0,7.0,4.0
1772794195.4264412,42454,1772794195,426262083,,1.0,1.0,4.0,-1.0,7.0,4.0
1772794195.4275422,42455,1772794195,427261268,,1.0,1.0,4.0,-1.0,7.0,4.0
1772794195.428795,42456,1772794195,428465719,,3.0,1.0,7.0,4.0,9.0,-3.0
1772794195.4297397,42457,1772794195,429397473,,2.0,0.0,6.0,17.0,6.0,-4.0
1772794195.4303567,42458,1772794195,430248744,,2.0,0.0,6.0,17.0,6.0,-4.0
1772794195.4314265,42459,1772794195,431260123,,2.0,0.0,6.0,17.0,6.0,-4.0
1772794195.4324145,42460,1772794195,432261413,,2.0,0.0,6.0,17.0,6.0,-4.0
1772794195.4334416,42461,1772794195,433262836,,0.0,0.0,-2.0,-3.0,6.0,-2.0
1772794195.4344182,42462,1772794195,434262048,,0.0,0.0,2.0,-8.0,9.0,-5.0
1772794195.4354236,42463,1772794195,435260117,,0.0,0.0,2.0,-8.0,9.0,-5.0
1772794195.4364069,42464,1772794195,436263574,,-1.0,1.0,-7.0,-14.0,-2.0,-2.0
1772794195.4373977,42465,1772794195,437259520,,-1.0,1.0,-7.0,-14.0,-2.0,-2.0
1772794195.4384267,42466,1772794195,438263273,,-1.0,0.0,1.0,5.0,2.0,-2.0
1772794195.4394438,42467,1772794195,439259588,,-1.0,0.0,1.0,5.0,2.0,-2.0
1772794195.4405463,42468,1772794195,440263242,,1.0,1.0,4.0,13.0,10.0,4.0
1772794195.4414144,42469,1772794195,441263979,,1.0,1.0,8.0,12.0,-4.0,1.0
1772794195.4424453,42470,1772794195,442261695,,1.0,1.0,8.0,12.0,-4.0,1.0
1772794195.4434245,42471,1772794195,443260042,,1.0,1.0,8.0,12.0,-4.0,1.0
1772794195.4444191,42472,1772794195,444262961,,1.0,2.0,5.0,1.0,8.0,-4.0
1772794195.4458733,42473,1772794195,445433244,,1.0,2.0,5.0,1.0,8.0,-4.0
1772794195.446632,42474,1772794195,446352147,,-3.0,0.0,-1.0,-7.0,-13.0,-10.0
1772794195.4473708,42475,1772794195,447263236,,-3.0,0.0,-1.0,-7.0,-13.0,-10.0
1772794195.4483807,42476,1772794195,448252847,,-3.0,0.0,-1.0,-7.0,-13.0,-10.0
1772794195.4495227,42477,1772794195,449269524,,0.0,-2.0,-2.0,-1.0,3.0,-6.0
1772794195.450422,42478,1772794195,450266534,,-1.0,-1.0,-3.0,-7.0,2.0,-11.0
1772794195.451405,42479,1772794195,451261363,,-1.0,-1.0,-3.0,-7.0,2.0,-11.0
1772794195.4525359,42480,1772794195,452263894,,2.0,-1.0,8.0,-11.0,14.0,-3.0
1772794195.453418,42481,1772794195,453259981,,2.0,-1.0,8.0,-11.0,14.0,-3.0
1772794195.4544072,42482,1772794195,454262379,,-1.0,-1.0,2.0,1.0,2.0,-4.0
1772794195.4553988,42483,1772794195,455261383,,-1.0,-1.0,2.0,1.0,2.0,-4.0
1772794195.4564428,42484,1772794195,456263886,,-1.0,-1.0,2.0,-27.0,12.0,-1.0
1772794195.4574294,42485,1772794195,457261541,,-1.0,-1.0,2.0,-27.0,12.0,-1.0
1772794195.458422,42486,1772794195,458265886,,-1.0,0.0,-2.0,3.0,8.0,-2.0
1772794195.4594212,42487,1772794195,459260935,,-1.0,0.0,-2.0,3.0,8.0,-2.0
1772794195.4604018,42488,1772794195,460255494,,0.0,-1.0,1.0,9.0,11.0,-2.0
1772794195.461409,42489,1772794195,461261914,,0.0,-1.0,1.0,9.0,11.0,-2.0
1772794195.4624097,42490,1772794195,462264955,,0.0,1.0,0.0,5.0,4.0,0.0
1772794195.4634337,42491,1772794195,463262292,,0.0,1.0,0.0,5.0,4.0,0.0
1772794195.4644926,42492,1772794195,464249150,,0.0,1.0,0.0,5.0,4.0,0.0
1772794195.4653938,42493,1772794195,465265592,,0.0,-1.0,0.0,6.0,18.0,-4.0
1772794195.4664023,42494,1772794195,466264205,,-3.0,2.0,4.0,10.0,-8.0,-1.0
1772794195.4675095,42495,1772794195,467260808,,-3.0,2.0,4.0,10.0,-8.0,-1.0
1772794195.468408,42496,1772794195,468264305,,-2.0,1.0,3.0,20.0,-6.0,-1.0
1772794195.4694104,42497,1772794195,469261464,,-2.0,1.0,3.0,20.0,-6.0,-1.0
1772794195.4705365,42498,1772794195,470264211,,1.0,-2.0,14.0,17.0,13.0,-8.0
1772794195.4714472,42499,1772794195,471262605,,1.0,-2.0,14.0,17.0,13.0,-8.0
1772794195.47242,42500,1772794195,472266024,,2.0,-1.0,0.0,9.0,13.0,2.0
1772794195.4735336,42501,1772794195,473261761,,2.0,-1.0,0.0,9.0,13.0,2.0
1772794195.4744484,42502,1772794195,474264582,,4.0,-2.0,3.0,-1.0,18.0,4.0
1772794195.4754107,42503,1772794195,475261106,,4.0,-2.0,3.0,-1.0,18.0,4.0
1772794195.4764147,42504,1772794195,476265489,,0.0,0.0,11.0,10.0,5.0,-1.0
1772794195.4774313,42505,1772794195,477261079,,0.0,0.0,11.0,10.0,5.0,-1.0
1772794195.478431,42506,1772794195,478260525,,0.0,0.0,11.0,10.0,5.0,-1.0
1772794195.479419,42507,1772794195,479263945,,2.0,-1.0,15.0,38.0,11.0,7.0
1772794195.480433,42508,1772794195,480261335,,2.0,-1.0,15.0,38.0,11.0,7.0
1772794195.4814258,42509,1772794195,481264618,,0.0,-1.0,4.0,-11.0,1.0,-1.0
1772794195.4824073,42510,1772794195,482263266,,-1.0,0.0,-4.0,-21.0,6.0,-4.0
1772794195.48342,42511,1772794195,483261431,,-1.0,0.0,-4.0,-21.0,6.0,-4.0
1772794195.4844103,42512,1772794195,484265169,,0.0,2.0,-4.0,-9.0,0.0,3.0
1772794195.485423,42513,1772794195,485263765,,0.0,2.0,-4.0,-9.0,0.0,3.0
1772794195.486407,42514,1772794195,486264652,,-1.0,0.0,2.0,13.0,-1.0,1.0
1772794195.4874253,42515,1772794195,487263764,,-1.0,1.0,0.0,14.0,-3.0,3.0
1772794195.4884238,42516,1772794195,488261112,,-1.0,1.0,0.0,14.0,-3.0,3.0
1772794195.4895675,42517,1772794195,489262451,,-1.0,1.0,0.0,14.0,-3.0,3.0
1772794195.4904382,42518,1772794195,490266455,,1.0,1.0,-1.0,7.0,12.0,1.0
1772794195.4914355,42519,1772794195,491261391,,1.0,1.0,-1.0,7.0,12.0,1.0
1772794195.4924052,42520,1772794195,492260803,,1.0,1.0,-1.0,7.0,12.0,1.0
1772794195.4934196,42521,1772794195,493264063,,1.0,-2.0,-3.0,-3.0,18.0,-7.0
1772794195.4944324,42522,1772794195,494260660,,1.0,-2.0,-3.0,-3.0,18.0,-7.0
1772794195.4954298,42523,1772794195,495264791,,0.0,0.0,5.0,20.0,3.0,-4.0
1772794195.4964323,42524,1772794195,496263254,,1.0,0.0,3.0,11.0,18.0,-6.0
1772794195.497427,42525,1772794195,497260117,,1.0,0.0,3.0,11.0,18.0,-6.0
1772794195.498417,42526,1772794195,498262795,,2.0,-1.0,10.0,7.0,27.0,-3.0
1772794195.4994113,42527,1772794195,499259788,,2.0,-1.0,10.0,7.0,27.0,-3.0
1772794195.5004137,42528,1772794195,500263306,,2.0,-1.0,8.0,5.0,23.0,-8.0
1772794195.5014255,42529,1772794195,501261517,,2.0,-1.0,8.0,5.0,23.0,-8.0
1772794195.5025554,42530,1772794195,502264332,,3.0,-1.0,15.0,5.0,18.0,4.0
1772794195.5034256,42531,1772794195,503261389,,3.0,-1.0,15.0,5.0,18.0,4.0
1772794195.5044305,42532,1772794195,504263665,,4.0,1.0,9.0,8.0,25.0,9.0
1772794195.505544,42533,1772794195,505261223,,4.0,1.0,9.0,8.0,25.0,9.0
1772794195.506433,42534,1772794195,506263907,,-1.0,1.0,1.0,2.0,8.0,-2.0
1772794195.5074205,42535,1772794195,507261044,,-1.0,1.0,1.0,2.0,8.0,-2.0
1772794195.5085366,42536,1772794195,508260219,,-1.0,1.0,1.0,2.0,8.0,-2.0
1772794195.5093994,42537,1772794195,509263998,,2.0,-1.0,3.0,-8.0,21.0,-2.0
1772794195.5104387,42538,1772794195,510261225,,2.0,-1.0,3.0,-8.0,21.0,-2.0
1772794195.5115523,42539,1772794195,511264129,,0.0,0.0,4.0,4.0,-3.0,0.0
1772794195.5124369,42540,1772794195,512262271,,0.0,0.0,5.0,3.0,-2.0,9.0
1772794195.5134354,42541,1772794195,513259073,,0.0,0.0,5.0,3.0,-2.0,9.0
1772794195.5144184,42542,1772794195,514261512,,-2.0,0.0,-6.0,-11.0,-18.0,6.0
1772794195.515413,42543,1772794195,515261916,,-2.0,1.0,6.0,15.0,-23.0,0.0
1772794195.5163984,42544,1772794195,516258851,,-2.0,1.0,6.0,15.0,-23.0,0.0
1772794195.5175164,42545,1772794195,517257791,,-2.0,1.0,6.0,15.0,-23.0,0.0
1772794195.5184011,42546,1772794195,518248837,,0.0,0.0,14.0,9.0,-8.0,-7.0
1772794195.5194094,42547,1772794195,519249217,,-1.0,0.0,3.0,2.0,4.0,-5.0
1772794195.520526,42548,1772794195,520249039,,-1.0,0.0,3.0,2.0,4.0,-5.0
1772794195.5215662,42549,1772794195,521351889,,-1.0,0.0,3.0,2.0,4.0,-5.0
1772794195.5224352,42550,1772794195,522278301,,-1.0,0.0,3.0,2.0,4.0,-5.0
1772794195.5234153,42551,1772794195,523278595,,-3.0,3.0,-3.0,-12.0,-11.0,-6.0
1772794195.5244145,42552,1772794195,524267472,,-2.0,-1.0,-6.0,-30.0,0.0,-4.0
1772794195.5254498,42553,1772794195,525261565,,-2.0,-1.0,-6.0,-30.0,0.0,-4.0
1772794195.5265365,42554,1772794195,526265170,,2.0,-1.0,3.0,1.0,6.0,-2.0
1772794195.5274792,42555,1772794195,527263679,,2.0,-1.0,3.0,1.0,6.0,-2.0
1772794195.5287197,42556,1772794195,528384257,,0.0,0.0,0.0,-11.0,8.0,-6.0
1772794195.5297506,42557,1772794195,529427543,,0.0,0.0,0.0,-11.0,8.0,-6.0
