Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1772794803.728298,961,1772794803,728088962,,0.0,-0.02808199943836001,-0.7,-0.2962962962962963,0.10714285714285714,0.015384615384615385
1772794803.7293923,962,1772794803,729107933,,0.11855364552459988,-0.02808199943836001,0.3,-0.05555555555555555,0.12142857142857143,0.010650887573964497
1772794803.7302983,963,1772794803,730096862,,0.11855364552459988,-0.02808199943836001,0.3,-0.05555555555555555,0.12142857142857143,0.010650887573964497
1772794803.7312243,964,1772794803,731093570,,0.11855364552459988,-0.02808199943836001,0.3,-0.05555555555555555,0.12142857142857143,0.010650887573964497
1772794803.7322738,965,1772794803,732098152,,0.11855364552459988,-0.05616399887672002,1.0,-0.12037037037037036,0.1357142857142857,0.010650887573964497
1772794803.7333097,966,1772794803,733086556,,0.11855364552459988,-0.05616399887672002,1.0,-0.12037037037037036,0.1357142857142857,0.010650887573964497
1772794803.7343373,967,1772794803,734081382,,0.0889152341434499,-0.05616399887672002,0.7,-0.17592592592592593,0.14285714285714285,0.011834319526627219
1772794803.7352293,968,1772794803,735066803,,0.0889152341434499,-0.05616399887672002,0.7,-0.17592592592592593,0.14285714285714285,0.011834319526627219
1772794803.736269,969,1772794803,736072760,,0.02963841138114997,-0.08424599831508003,0.3,-0.19444444444444445,0.09285714285714286,0.005917159763313609
1772794803.737392,970,1772794803,737100903,,0.02963841138114997,-0.08424599831508003,0.3,-0.19444444444444445,0.09285714285714286,0.005917159763313609
1772794803.738281,971,1772794803,738096533,,0.02963841138114997,-0.05616399887672002,-0.1,-0.25925925925925924,0.02857142857142857,0.015384615384615385
1772794803.7394898,972,1772794803,739188191,,0.02963841138114997,-0.05616399887672002,-0.1,-0.25925925925925924,0.02857142857142857,0.015384615384615385
1772794803.7403076,973,1772794803,740110348,,0.05927682276229994,-0.05616399887672002,-1.3,-0.3888888888888889,0.18571428571428572,0.014201183431952662
1772794803.7412477,974,1772794803,741094566,,0.05927682276229994,-0.05616399887672002,-1.3,-0.3888888888888889,0.18571428571428572,0.014201183431952662
1772794803.7422974,975,1772794803,742101842,,0.11855364552459988,-0.05616399887672002,-0.7,-0.12962962962962962,0.25,0.015384615384615385
1772794803.7433677,976,1772794803,743099574,,0.11855364552459988,-0.05616399887672002,-0.7,-0.12962962962962962,0.25,0.015384615384615385
1772794803.74434,977,1772794803,744089387,,0.05927682276229994,-0.08424599831508003,-0.9,-0.32407407407407407,0.2357142857142857,0.010650887573964497
1772794803.745369,978,1772794803,745091158,,0.05927682276229994,-0.08424599831508003,-0.9,-0.32407407407407407,0.2357142857142857,0.010650887573964497
1772794803.7464283,979,1772794803,746101975,,0.0889152341434499,-0.08424599831508003,-0.3,-0.2037037037037037,0.17142857142857143,0.015384615384615385
1772794803.747276,980,1772794803,747077127,,0.0889152341434499,-0.08424599831508003,-0.3,-0.2037037037037037,0.17142857142857143,0.015384615384615385
1772794803.7483456,981,1772794803,748078974,,0.05927682276229994,-0.08424599831508003,-0.2,-0.12962962962962962,0.1,0.015384615384615385
